datebuilt,guardingtower,datepriced,bedroom,royalmarket,bathroom,curse,knighthouse,id1,dining,location,capital,garden,price,blessing,dock,renovation,farmland,builder,holytree,river,kingvisit
1603,36.745098,1608,2.0,,3.0,0.0,19.729004,1848847764,4.0,1.0,8.96233,,1480825.0,151,18.004779,1.0,1,5.0,,11.081118,0
1600,4.421771,1611,2.0,95.257525,3.0,0.0,,1848847767,2.0,1.0,,0.0,1126765.0,74,61.604418,0.0,1,8.0,,34.491009999999996,0
1603,151.020479,1608,2.0,144.530025,3.0,0.0,97.279413,1848847772,3.0,1.0,86.78339799999999,0.0,1064746.0,73,30.873801,0.0,2,2.0,1.0,20.384627,0
1602,7.4491130000000005,1609,2.0,146.198496,2.0,0.0,107.97599199999999,1848847778,2.0,0.0,97.123879,0.0,1012011.0,63,46.586349,0.0,1,1.0,1.0,16.685667000000002,0
1605,215.2721,1611,4.0,,2.0,0.0,16.680404,1848847784,3.0,,6.06211,0.0,1375527.0,154,102.77416099999999,0.0,1,7.0,1.0,68.044742,0
1603,24.763161,1607,3.0,26.672404999999998,4.0,1.0,17.775791,1848847788,,0.0,7.674536,0.0,1617899.0,152,23.586198,0.0,2,5.0,0.0,3.5293980000000005,0
1605,5.232573,1610,2.0,51.273492,2.0,0.0,46.301885999999996,1848847793,,0.0,35.330984,0.0,1438480.0,125,3.260508,0.0,1,2.0,1.0,8.559159,0
1602,223.231164,1611,,54.22512,2.0,0.0,17.170486,1848847798,2.0,1.0,6.726083999999999,,1286350.0,153,28.076502,1.0,1,0.0,,19.901006,0
1606,13.169432,1611,3.0,55.654477,2.0,0.0,37.302914,1848847800,3.0,0.0,26.578252000000003,0.0,1490765.0,133,57.525581,1.0,1,2.0,1.0,11.639481,0
1601,100.594173,1609,4.0,37.855543,4.0,,46.796820000000004,1848847805,3.0,2.0,36.552186,,1333759.0,123,28.440665999999997,0.0,1,2.0,1.0,68.328738,0
1601,117.87236599999999,1610,3.0,59.905049,3.0,0.0,67.136188,1848847811,2.0,0.0,56.354402,0.0,1198757.0,104,27.582395,0.0,1,9.0,,15.516094,0
1603,192.535822,1609,3.0,23.588578,,0.0,21.705672,1848847817,3.0,0.0,11.025310000000001,0.0,1566709.0,149,12.012078,0.0,1,3.0,1.0,0.666903,0
1605,102.477333,1612,3.0,19.017303,4.0,1.0,77.582654,1848847820,,1.0,66.963269,0.0,1196529.0,93,63.300299,0.0,1,2.0,0.0,33.028421,0
1606,43.485863,1608,4.0,40.727138000000004,,0.0,27.478152,1848847822,2.0,1.0,17.114470999999998,0.0,1548363.0,143,58.725724,0.0,2,9.0,1.0,20.579701,0
1601,143.012595,1608,2.0,,4.0,,46.258621000000005,1848847827,,1.0,35.531118,0.0,1304096.0,124,5.5723139999999995,0.0,2,2.0,,22.556475,0
1606,52.190160999999996,1612,3.0,33.473178000000004,2.0,0.0,11.671736,1848847831,2.0,2.0,0.960899,0.0,1404794.0,159,20.676387,1.0,1,9.0,,60.16624399999999,0
1605,81.57678299999999,1612,4.0,50.295741,2.0,0.0,32.220092,1848847833,3.0,1.0,21.800154,0.0,1427908.0,138,20.330136,0.0,1,2.0,1.0,63.844359,0
1603,127.170025,1612,4.0,33.466211,2.0,1.0,50.333089,1848847839,3.0,,40.303694,0.0,1290695.0,120,46.970965,0.0,1,2.0,0.0,61.07889599999999,0
1604,33.857564,1607,4.0,17.499388,2.0,0.0,37.887279,1848847842,4.0,2.0,27.639046999999998,0.0,1560250.0,132,2.285574,0.0,1,8.0,1.0,38.251942,0
1602,128.862498,1608,3.0,30.393075,4.0,0.0,,1848847847,2.0,2.0,,0.0,1207958.0,74,,1.0,1,9.0,,30.312936999999998,0
1604,63.403891,1607,,,3.0,0.0,13.649718,1848847853,3.0,1.0,3.045774,0.0,1584045.0,157,4.870647,,2,7.0,1.0,11.442264,0
1600,60.775449,1609,3.0,4.007961,2.0,0.0,23.267389,1848847858,4.0,,12.603686999999999,,1368575.0,147,151.78948799999998,0.0,1,2.0,,31.407046,0
1600,78.78981999999999,1612,3.0,22.582794,2.0,0.0,57.305268999999996,1848847864,4.0,,47.067363,0.0,1287541.0,113,44.166309999999996,0.0,1,2.0,1.0,47.647397,0
1603,33.433781,1607,2.0,73.152173,2.0,0.0,64.996296,1848847867,4.0,0.0,54.195508,0.0,1342830.0,106,32.170215,0.0,2,2.0,1.0,70.693741,0
1603,294.68671,1608,4.0,12.936546,2.0,0.0,41.710104,1848847869,,1.0,30.878808000000003,1.0,1372858.0,129,17.482808,0.0,0,2.0,1.0,25.786097,1
1600,62.818197,1607,4.0,75.083437,2.0,0.0,72.23128299999999,1848847871,2.0,,61.282503000000005,0.0,1244267.0,99,20.467825,0.0,1,7.0,1.0,11.983114,0
1606,122.70901599999999,1609,4.0,,4.0,1.0,25.367896,1848847876,,0.0,14.861877,0.0,1539496.0,145,6.437469,,1,2.0,0.0,27.2823,0
1602,19.855434,1610,2.0,114.46186000000002,,0.0,23.52917,1848847878,2.0,2.0,13.436901,0.0,1327732.0,147,49.631976,0.0,1,2.0,1.0,11.911736,0
1600,153.039154,1611,2.0,2.19538,3.0,0.0,12.351562,1848847884,4.0,1.0,2.263116,0.0,1476459.0,158,67.76796800000001,1.0,1,0.0,1.0,4.751517,0
1600,117.85906000000001,1608,3.0,6.699572,2.0,0.0,43.369003,1848847890,4.0,,33.074304999999995,0.0,1417474.0,127,,1.0,1,8.0,1.0,38.566359999999996,0
1603,23.358086,1612,4.0,50.298319,2.0,0.0,37.396196,1848847892,4.0,3.0,26.923068,0.0,1396158.0,133,67.306818,0.0,1,2.0,1.0,5.218751,0
1605,110.128367,1608,2.0,29.260714,3.0,0.0,66.714128,1848847895,2.0,1.0,56.181394999999995,0.0,1242096.0,104,10.541241000000001,0.0,1,2.0,,38.965846,0
1604,27.106434999999998,1608,4.0,92.98405,3.0,0.0,29.201812,1848847897,4.0,0.0,18.216189,,1606886.0,142,12.095578,0.0,2,2.0,1.0,9.58423,0
1601,187.455758,1609,4.0,4.291679,2.0,0.0,15.995438,1848847902,2.0,1.0,5.316504,0.0,1493982.0,155,,0.0,1,2.0,1.0,20.711451,0
1603,173.287024,1610,2.0,2.539876,4.0,0.0,58.767763,1848847906,,0.0,48.751341,0.0,1371715.0,111,37.304629,0.0,2,2.0,1.0,2.7660169999999997,0
1601,137.654645,1610,2.0,36.785270000000004,4.0,0.0,38.764468,1848847909,4.0,1.0,28.455030999999998,,1334077.0,132,49.915096999999996,0.0,1,6.0,1.0,30.631255,0
1602,19.622284,1607,3.0,74.01639200000001,2.0,1.0,42.131454,1848847913,,,31.623597999999998,0.0,1384098.0,128,16.910909,0.0,2,2.0,0.0,38.977470000000004,0
1603,103.89367,1608,4.0,1.807,2.0,1.0,34.899552,1848847916,,1.0,24.663095000000002,0.0,1435339.0,135,1.000616,0.0,1,2.0,,10.670928,0
1602,27.252715999999996,1611,2.0,23.722165,3.0,1.0,22.111093,1848847922,2.0,1.0,11.831807000000001,0.0,1419596.0,148,35.591390000000004,0.0,1,2.0,0.0,22.231482,0
1606,114.765297,1611,3.0,113.962585,3.0,0.0,31.427616999999998,1848847926,2.0,2.0,20.566339000000003,0.0,1310652.0,139,42.793455,0.0,1,2.0,1.0,42.401507,0
1600,,1610,2.0,30.609092999999998,4.0,0.0,68.44095,1848847932,4.0,1.0,58.347667,0.0,1161129.0,102,50.695446000000004,0.0,1,2.0,,47.609602,0
1600,118.535526,1612,2.0,23.742735,3.0,0.0,143.829782,1848847935,4.0,,133.234267,0.0,803206.0,27,102.491309,0.0,1,,1.0,86.815832,0
1604,161.16764799999999,1612,2.0,3.69774,3.0,1.0,34.643459,1848847941,3.0,1.0,23.92817,0.0,1297457.0,136,131.520712,0.0,1,2.0,0.0,32.535732,0
1601,206.509054,1612,2.0,,2.0,1.0,100.248316,1848847947,4.0,1.0,90.164229,0.0,977192.0,70,,0.0,1,2.0,,11.046759,0
1603,168.780669,1609,3.0,45.410737,3.0,0.0,35.883993,1848847952,3.0,1.0,25.548427,0.0,1429361.0,134,14.936448,0.0,1,5.0,1.0,16.903729000000002,0
1605,87.231052,1607,2.0,36.350791,4.0,,89.517258,1848847956,2.0,1.0,78.98818399999999,0.0,1274746.0,81,14.073973,1.0,2,2.0,1.0,1.013677,0
1601,56.982251,1609,,34.967079,4.0,0.0,91.680959,1848847960,3.0,1.0,81.542229,0.0,1197846.0,78,8.37373,0.0,1,5.0,1.0,8.678102,0
1604,8.452108,1612,4.0,98.00613299999999,3.0,1.0,,1848847963,3.0,1.0,,0.0,1337722.0,74,9.754605,0.0,1,2.0,0.0,0.210196,0
1605,107.08115,1609,4.0,98.657648,,0.0,119.35797,1848847969,4.0,2.0,109.275178,0.0,1081339.0,51,15.97879,1.0,1,5.0,1.0,18.339551999999998,0
1604,198.430629,1607,4.0,,3.0,0.0,14.146523,1848847975,4.0,1.0,3.646586,0.0,1493365.0,156,11.377105,0.0,1,2.0,,59.508345,0
1602,42.521413,1611,4.0,33.102477,4.0,0.0,14.543902,1848847977,3.0,3.0,4.521475,0.0,1445629.0,155,39.175795,0.0,1,7.0,1.0,26.170088,0
1603,195.32653100000002,1609,3.0,98.12544799999999,4.0,0.0,,1848847979,3.0,2.0,,0.0,1296118.0,74,10.148711,0.0,2,2.0,1.0,2.150114,0
1601,156.326945,1611,2.0,74.727285,2.0,0.0,26.263590999999998,1848847985,2.0,1.0,16.228049,0.0,1283204.0,144,8.280874,0.0,1,8.0,1.0,86.635023,0
1605,81.250586,1607,4.0,,2.0,0.0,14.387198000000001,1848847988,4.0,1.0,4.374676,0.0,1583819.0,156,30.872858,0.0,1,2.0,1.0,61.288041,0
1606,45.716731,1611,3.0,79.86904399999999,4.0,1.0,29.241497999999996,1848847991,4.0,1.0,18.246572,0.0,1366725.0,142,79.67226099999999,0.0,2,2.0,,59.66575,0
1603,170.564113,1607,,,,0.0,85.240962,1848847997,,3.0,75.186026,0.0,1059248.0,85,83.04606899999999,0.0,1,6.0,1.0,12.775943,0
1603,35.805252,1611,3.0,25.763403,3.0,0.0,43.591596,1848848003,2.0,3.0,32.694417,,1334429.0,127,17.136229999999998,0.0,1,2.0,1.0,34.319823,0
1606,18.316986,1608,2.0,39.245188,4.0,0.0,26.582673,1848848008,2.0,1.0,15.682348000000001,0.0,1464000.0,144,21.104031,0.0,2,2.0,,40.806634,0
1605,31.723956,1610,2.0,61.713632,3.0,1.0,20.805988,1848848011,3.0,1.0,10.051033,0.0,1380262.0,150,48.171578000000004,0.0,1,6.0,,29.816563000000002,0
1605,80.150643,1611,,58.2807,4.0,0.0,64.045059,1848848016,2.0,2.0,53.647330000000004,0.0,1217463.0,106,57.176504,1.0,1,5.0,1.0,6.659524,0
1604,45.938115,1611,2.0,73.213081,3.0,,38.361940000000004,1848848022,2.0,2.0,27.457096999999997,0.0,1336215.0,133,24.941494,0.0,1,4.0,1.0,14.11811,0
1604,46.197772,1612,,,3.0,0.0,86.19514000000001,1848848026,4.0,1.0,75.583184,0.0,1173748.0,84,,1.0,1,1.0,1.0,19.618678,0
1601,69.94902900000001,1612,2.0,75.722133,2.0,0.0,,1848848029,4.0,0.0,,0.0,1238130.0,74,107.736787,0.0,1,6.0,1.0,14.700419,0
1602,64.69290699999999,1607,3.0,4.090516,4.0,0.0,26.344987,1848848035,2.0,,16.312863,0.0,1479903.0,144,130.73881,,2,,1.0,23.597542999999998,0
1605,62.909957999999996,1612,3.0,90.289344,2.0,1.0,55.32786899999999,1848848039,2.0,1.0,45.30986,1.0,1256630.0,115,0.659053,0.0,0,5.0,0.0,30.317545000000003,1
1605,43.580728,1609,3.0,110.680783,3.0,0.0,68.64733000000001,1848848041,4.0,2.0,58.620495999999996,0.0,1247927.0,101,28.91587,0.0,1,9.0,1.0,28.165696,0
1606,95.433534,1612,2.0,39.554541,2.0,0.0,10.813512,1848848045,3.0,1.0,0.780831,0.0,1423877.0,159,97.389075,1.0,1,0.0,1.0,50.258045,0
1601,93.912616,1609,2.0,75.295115,2.0,0.0,27.988681,1848848051,3.0,1.0,17.548532,0.0,1344905.0,142,19.171692999999998,0.0,1,9.0,1.0,57.285093999999994,0
1600,17.168775,1609,2.0,42.125607,3.0,0.0,64.309223,1848848055,2.0,2.0,53.535701,0.0,1228656.0,106,26.051603,,1,2.0,1.0,8.949228,0
1600,34.758606,1610,4.0,18.447936,3.0,0.0,,1848848061,2.0,1.0,,0.0,1293990.0,74,52.511241000000005,0.0,1,4.0,1.0,43.308732,0
1606,169.84409,1610,2.0,64.587559,2.0,0.0,15.897360999999998,1848848067,2.0,1.0,5.8851309999999994,0.0,1395611.0,154,87.240204,,1,5.0,1.0,26.01822,0
1604,108.169418,1612,4.0,10.73563,2.0,0.0,82.395649,1848848069,2.0,,72.017641,0.0,1192018.0,88,27.469853999999998,0.0,1,5.0,1.0,71.254428,0
1606,66.782152,1608,3.0,12.825973,,0.0,33.634738,1848848072,2.0,3.0,23.34372,0.0,1390705.0,137,42.15639,0.0,1,1.0,,11.959674,0
1605,56.473888,1610,3.0,5.491162,,0.0,111.20573,1848848074,4.0,0.0,100.983728,1.0,1163878.0,59,81.195662,1.0,0,9.0,1.0,37.709844,1
1604,116.40083700000001,1609,3.0,,3.0,0.0,,1848848080,,,,0.0,1202571.0,74,74.636533,,1,2.0,,40.511379,0
1604,113.57464399999999,1608,3.0,,4.0,0.0,22.677878,1848848083,4.0,2.0,12.316854,0.0,1489981.0,148,40.284977000000005,1.0,1,4.0,1.0,31.255682,0
1601,223.558723,1609,4.0,54.919116,3.0,,70.864163,1848848089,4.0,1.0,60.723896999999994,0.0,1210707.0,99,9.402806,1.0,1,2.0,,22.817422,0
1606,240.031792,1611,4.0,33.613021,2.0,0.0,57.651472,1848848094,2.0,,47.182046,0.0,1247385.0,113,77.973179,0.0,1,2.0,1.0,65.95093100000001,0
1604,16.691257999999998,1608,2.0,48.924396,2.0,0.0,54.816126000000004,1848848100,3.0,1.0,44.001861,0.0,1284385.0,116,8.441538000000001,0.0,1,7.0,,28.748086999999998,0
1603,145.603111,1608,2.0,104.219705,3.0,0.0,77.408936,1848848106,3.0,1.0,66.901365,0.0,1131849.0,93,16.662584,0.0,1,9.0,1.0,56.271694,0
1604,82.678174,1607,4.0,41.839209999999994,3.0,0.0,102.172575,1848848112,4.0,1.0,91.34174399999999,,1172959.0,69,15.68092,,2,9.0,,68.661952,0
1600,129.392886,1611,4.0,36.073149,2.0,0.0,32.481565,1848848114,4.0,1.0,22.13879,0.0,1411862.0,138,,0.0,2,2.0,1.0,65.563469,0
1603,30.156215999999997,1608,4.0,7.525625,4.0,0.0,30.460272999999997,1848848119,4.0,1.0,19.612920000000003,0.0,1520542.0,140,84.015621,0.0,1,4.0,1.0,45.347223,0
1601,103.438479,1610,4.0,14.378395000000001,4.0,0.0,94.17138299999999,1848848124,2.0,1.0,83.864659,0.0,1202225.0,76,,0.0,2,1.0,1.0,10.404261,0
1606,98.274608,1607,3.0,57.609541,3.0,0.0,,1848848128,,1.0,,0.0,1226608.0,74,126.513924,0.0,1,7.0,1.0,72.716608,0
1603,1.607034,1610,3.0,73.344197,2.0,0.0,34.289097999999996,1848848132,3.0,1.0,24.154744,1.0,1413842.0,136,41.295474,0.0,0,2.0,1.0,1.597684,1
1601,161.169776,1610,3.0,12.05401,2.0,0.0,10.628405,1848848138,4.0,1.0,0.49485200000000007,0.0,1528859.0,160,37.494049,0.0,1,2.0,1.0,20.148666,0
1605,123.684417,1608,3.0,30.897387,4.0,0.0,14.966509,1848848141,2.0,0.0,4.658266,,1599084.0,155,19.834298999999998,0.0,1,2.0,1.0,18.381782,0
1601,285.047022,1610,3.0,36.240303000000004,4.0,0.0,68.36250600000001,1848848146,4.0,,58.276941,0.0,1209343.0,102,18.369463,0.0,1,1.0,1.0,48.230781,0
1601,196.00163999999998,1607,2.0,16.923768,4.0,1.0,15.59973,1848848148,3.0,,5.399826,0.0,1489906.0,155,8.421911999999999,1.0,1,2.0,0.0,7.216863,0
1603,96.889041,1607,4.0,0.214763,2.0,0.0,66.593395,1848848152,3.0,1.0,56.40277,0.0,1379147.0,104,24.485052,0.0,1,2.0,1.0,44.323712,0
1602,109.36627800000001,1611,4.0,11.392014,2.0,0.0,116.10701399999999,1848848155,4.0,3.0,105.131009,0.0,1040262.0,55,41.425592,0.0,1,7.0,1.0,24.029597,0
1605,246.68646,1610,3.0,,4.0,,33.478393,1848848159,3.0,1.0,22.717334,0.0,1379472.0,137,59.134246999999995,0.0,1,6.0,1.0,18.124845,0
1600,209.27997299999998,1609,2.0,29.975285999999997,2.0,1.0,16.04104,1848848165,2.0,0.0,5.406445,0.0,1376778.0,155,81.543133,0.0,1,2.0,0.0,36.715177000000004,0
1601,195.06481100000002,1607,3.0,6.6348970000000005,4.0,1.0,46.490995,1848848167,2.0,0.0,36.276469,0.0,1371998.0,124,19.136028,1.0,1,8.0,,21.682057,0
1602,159.584684,1612,3.0,3.8294019999999995,,0.0,,1848848172,4.0,2.0,,0.0,1208986.0,74,111.11713700000001,0.0,1,2.0,1.0,52.54298299999999,0
1601,121.499077,1610,3.0,80.863104,2.0,0.0,49.575023,1848848176,2.0,2.0,39.022234999999995,0.0,1180997.0,121,4.23129,0.0,2,1.0,,55.123073,0
1603,78.33243,1611,3.0,17.301069000000002,4.0,1.0,27.679614,1848848182,2.0,3.0,17.204901,0.0,1332118.0,143,31.730503999999996,1.0,1,2.0,0.0,75.705342,0
1605,89.257651,1608,3.0,24.139705,3.0,0.0,,1848848187,4.0,1.0,,0.0,1419043.0,74,91.018413,0.0,2,2.0,1.0,19.268089,0
1600,182.941467,1610,4.0,39.35798,4.0,0.0,11.535622,1848848192,4.0,1.0,0.5994619999999999,0.0,1531297.0,159,79.734415,0.0,2,9.0,1.0,2.818044,0
1601,225.43902000000003,1609,3.0,,,0.0,20.332641,1848848194,3.0,2.0,9.842457000000001,0.0,1382572.0,150,16.508776,0.0,1,2.0,1.0,42.729335,0
1603,97.416529,1612,4.0,27.710380999999998,2.0,0.0,81.168424,1848848199,2.0,1.0,71.01501,,1229208.0,89,18.068488000000002,0.0,1,2.0,1.0,23.920560000000002,0
1604,135.986518,1608,3.0,,4.0,0.0,38.412167,1848848201,3.0,2.0,27.856129,0.0,1309147.0,132,19.991581,0.0,1,7.0,,45.250158,0
1606,137.384439,1611,4.0,74.530957,4.0,1.0,40.299188,1848848203,4.0,,30.225834000000003,0.0,1365583.0,130,57.166019999999996,0.0,1,8.0,0.0,82.318143,0
1602,15.829035999999999,1609,2.0,27.874699,2.0,1.0,20.401585,1848848208,2.0,1.0,9.974902,0.0,1406430.0,150,87.89585600000001,0.0,1,2.0,0.0,21.550784,0
1602,28.399082,1607,3.0,101.187665,3.0,0.0,55.611233,1848848211,4.0,1.0,44.652768,0.0,1244543.0,115,88.928801,1.0,1,2.0,,39.990232,0
1603,88.185233,1611,2.0,85.076759,2.0,0.0,66.60034,1848848213,3.0,3.0,55.836243,0.0,1078497.0,104,34.180949,0.0,1,4.0,,35.093709999999994,0
1601,121.697142,1610,2.0,9.680913,2.0,0.0,57.922784,1848848217,4.0,1.0,46.928333,0.0,1310917.0,113,14.802952,0.0,1,7.0,1.0,22.54404,0
1602,25.639353,1611,4.0,105.59926100000001,3.0,0.0,15.889134,1848848219,2.0,1.0,5.097437,0.0,1505757.0,155,35.907259,1.0,2,5.0,1.0,3.2573,0
1602,105.709446,1609,3.0,40.718645,3.0,0.0,18.593313000000002,1848848221,2.0,3.0,8.58469,0.0,1344101.0,151,,,1,7.0,1.0,60.785941,0
1601,153.242411,1610,2.0,107.366147,2.0,0.0,46.358003000000004,1848848223,3.0,,35.427046000000004,0.0,1075475.0,125,64.20433100000001,,1,9.0,,83.867886,0
1606,19.065075,1610,2.0,28.022909000000002,4.0,0.0,57.487134,1848848225,2.0,,47.482558000000004,0.0,1314011.0,113,78.570256,,2,4.0,1.0,56.363975,0
1601,82.80855799999999,1610,3.0,140.74101000000002,3.0,0.0,,1848848228,3.0,0.0,,0.0,1179810.0,74,119.031682,,2,4.0,1.0,62.586934,0
1604,105.601281,1611,2.0,21.569117000000002,2.0,0.0,31.218096000000003,1848848230,4.0,,20.660401999999998,1.0,1380305.0,139,143.390563,0.0,0,,1.0,2.288068,1
1601,96.5139,1612,3.0,,2.0,0.0,52.128479,1848848236,3.0,1.0,42.11517,0.0,1260730.0,118,62.499618999999996,0.0,1,5.0,1.0,43.65044,0
1605,128.020042,1609,2.0,46.848601,4.0,0.0,24.360661999999998,1848848238,4.0,1.0,13.775344,0.0,1449171.0,146,,0.0,1,2.0,1.0,55.798021,0
1604,52.77771800000001,1607,4.0,62.690532999999995,4.0,1.0,32.158676,1848848240,3.0,2.0,21.763288,,1461174.0,138,116.46093300000001,0.0,2,2.0,0.0,11.952316999999999,0
1606,39.99446,1610,2.0,0.691709,4.0,0.0,136.019795,1848848242,3.0,1.0,125.226013,0.0,1082469.0,35,26.673194,0.0,1,1.0,1.0,1.5436940000000001,0
1600,16.497474,1608,2.0,85.460176,4.0,0.0,20.003637,1848848247,,0.0,9.113536,0.0,1469703.0,151,59.753259,0.0,2,,1.0,23.543896,0
1605,207.715382,1608,4.0,,2.0,0.0,48.365159999999996,1848848251,3.0,2.0,37.746766,,1423374.0,122,13.003518,0.0,2,2.0,1.0,21.826369,0
1604,98.853984,1612,4.0,,,0.0,10.715106,1848848254,4.0,0.0,0.533406,0.0,1549806.0,159,79.573101,0.0,1,,1.0,46.27435,0
1605,192.229408,1607,4.0,75.45864399999999,3.0,0.0,68.139353,1848848258,2.0,2.0,58.124362,0.0,1230656.0,102,135.148249,0.0,2,2.0,1.0,17.835967,0
1602,67.410822,1611,4.0,22.571989000000002,4.0,0.0,71.059331,1848848260,3.0,1.0,60.699245999999995,0.0,1283649.0,99,71.366399,1.0,1,2.0,1.0,25.537754,0
1600,7.856673,1611,,,4.0,0.0,113.355954,1848848263,2.0,1.0,103.306471,0.0,981955.0,57,47.767326000000004,0.0,1,1.0,1.0,35.981086,0
1603,248.36507400000002,1608,4.0,48.158774,2.0,1.0,25.686892999999998,1848848267,4.0,1.0,14.76529,0.0,1411039.0,145,46.404216999999996,1.0,1,6.0,0.0,59.70211,0
1606,164.758465,1612,4.0,64.333718,3.0,0.0,50.457536,1848848270,4.0,3.0,40.117059000000005,0.0,1335711.0,120,9.326315,0.0,1,9.0,1.0,17.072276000000002,0
1604,27.858178999999996,1609,4.0,56.687486,4.0,0.0,32.327463,1848848276,,3.0,21.413573,0.0,1409340.0,139,84.727188,1.0,1,2.0,1.0,12.652517999999999,0
1604,23.286742999999998,1608,3.0,9.842771,4.0,0.0,89.721585,1848848281,3.0,1.0,79.38916800000001,0.0,1304886.0,81,15.871523000000002,0.0,1,6.0,1.0,6.484224,0
1600,104.090194,1607,3.0,44.661164,3.0,0.0,42.451102,1848848285,3.0,2.0,31.58375,0.0,1264483.0,128,27.349008,0.0,1,7.0,1.0,87.782341,0
1604,25.30229,1607,2.0,88.642416,4.0,1.0,12.384504,1848848287,,1.0,1.7403680000000001,0.0,1504046.0,158,23.052452,0.0,2,1.0,0.0,18.06702,0
1601,83.60321,1609,2.0,31.90675,4.0,0.0,24.003731,1848848290,2.0,2.0,13.067756,0.0,1428271.0,147,21.688756,1.0,2,3.0,1.0,38.935574,0
1600,110.32451599999999,1607,2.0,37.503405,2.0,0.0,79.599689,1848848295,,1.0,69.185203,0.0,1071047.0,91,87.194416,0.0,1,2.0,1.0,89.837467,0
1600,71.397587,1609,3.0,79.599661,4.0,1.0,39.781616,1848848301,4.0,0.0,28.810813,0.0,1419700.0,131,4.590185,0.0,1,8.0,0.0,51.265143,0
1604,233.87835299999998,1607,4.0,12.654316,4.0,1.0,113.34577900000001,1848848307,3.0,2.0,102.496822,,1056524.0,58,44.811115,0.0,1,5.0,0.0,69.516002,0
1605,25.024985,1607,3.0,31.039706,2.0,0.0,76.085241,1848848309,4.0,2.0,65.705415,0.0,1246888.0,94,73.230898,0.0,1,6.0,,24.461965,0
1600,115.70789199999999,1609,2.0,,,0.0,97.076565,1848848314,4.0,2.0,86.48979,0.0,1047915.0,74,119.88381499999998,0.0,1,2.0,1.0,7.379932000000001,0
1600,119.597451,1608,4.0,42.237271,3.0,0.0,45.779734000000005,1848848320,,1.0,35.113637,0.0,1335381.0,125,56.8152,0.0,2,6.0,1.0,51.438047999999995,0
1602,72.504765,1609,2.0,81.257085,4.0,0.0,23.101255,1848848324,4.0,1.0,12.271994,,1397173.0,148,17.558505,0.0,1,2.0,,23.03797,0
1605,135.549955,1608,3.0,66.310284,4.0,0.0,23.6961,1848848329,2.0,1.0,13.121539000000002,0.0,1396549.0,147,128.19521699999999,0.0,1,2.0,1.0,24.194931,0
1602,128.080577,1612,2.0,,2.0,0.0,39.927106,1848848332,2.0,1.0,29.759234999999997,0.0,1220402.0,130,26.939646000000003,0.0,1,0.0,,35.582387,0
1600,58.895073,1610,3.0,,2.0,1.0,36.03795,1848848335,2.0,1.0,25.133294,1.0,1236961.0,135,50.362969,0.0,0,2.0,,34.219878,1
1602,82.905436,1611,3.0,8.188902,4.0,0.0,26.486005,1848848337,3.0,,15.728456,,1419609.0,144,23.97215,,1,4.0,1.0,86.61802800000001,0
1604,85.897809,1612,2.0,70.016726,2.0,0.0,53.412881999999996,1848848341,,2.0,42.578196000000005,1.0,1087144.0,117,59.570201000000004,0.0,0,2.0,,52.827335999999995,1
1601,164.434019,1607,4.0,14.605179000000001,2.0,0.0,28.085853999999998,1848848344,2.0,2.0,17.868523,1.0,1357853.0,142,100.719717,0.0,0,9.0,1.0,28.547051,1
1601,66.303616,1612,4.0,106.56246200000001,2.0,0.0,40.709255999999996,1848848347,2.0,1.0,29.990045000000002,0.0,1299460.0,130,100.559961,0.0,2,2.0,1.0,6.3133550000000005,0
1606,120.452785,1609,2.0,80.007986,3.0,0.0,44.304884,1848848350,2.0,3.0,34.077971999999995,0.0,1293928.0,126,14.506245000000002,0.0,1,2.0,1.0,25.527314,0
1604,61.489474,1609,3.0,27.455903999999997,3.0,0.0,115.365978,1848848353,4.0,3.0,105.29885300000001,1.0,1030316.0,55,55.313841000000004,,0,2.0,,0.798995,1
1604,14.295473999999999,1609,4.0,43.871845,4.0,0.0,43.690976,1848848355,4.0,3.0,33.525791999999996,0.0,1421491.0,126,35.583619,0.0,1,2.0,1.0,43.510892999999996,0
1606,52.514086,1611,2.0,9.190702,4.0,0.0,20.150388,1848848359,2.0,1.0,9.974341,1.0,1448995.0,150,8.175122,0.0,0,,,31.238014,1
1603,189.582471,1609,3.0,76.59269,3.0,0.0,25.687654000000002,1848848364,2.0,1.0,15.015472,0.0,1379601.0,145,35.811645,0.0,1,1.0,1.0,18.890583,0
1604,117.20718899999999,1608,4.0,,3.0,,120.613476,1848848367,2.0,2.0,110.398296,0.0,974866.0,50,,1.0,1,5.0,,35.157297,0
1601,31.300513,1611,4.0,111.854114,2.0,0.0,12.837774000000001,1848848370,4.0,1.0,2.614486,0.0,1476203.0,157,32.962324,,1,7.0,1.0,3.054607,0
1604,67.259978,1611,2.0,19.120901,2.0,0.0,28.764025,1848848373,4.0,2.0,18.668275,0.0,1466981.0,141,11.251267,0.0,1,2.0,1.0,13.961445999999999,0
1606,39.954608,1612,4.0,34.080203999999995,4.0,0.0,33.045697,1848848377,2.0,,22.415806,0.0,1453576.0,138,4.284358999999999,0.0,1,0.0,1.0,63.610076,0
1605,74.44914,1609,2.0,23.924182000000002,4.0,1.0,30.799742,1848848382,4.0,1.0,19.858185,0.0,1512931.0,140,66.792645,0.0,2,5.0,1.0,5.441207,0
1603,56.759288,1611,4.0,50.960632000000004,4.0,0.0,17.962489,1848848384,,2.0,7.5824039999999995,0.0,1510060.0,152,12.01078,0.0,2,,1.0,18.157353,0
